id,city,hour,is_workday,weather,temp_1,temp_2,wind,y
631,1,13,1,1,19.0,19.7,2,75
632,0,5,1,1,18.9,19.6,0,16
633,0,9,1,3,15.3,15.8,2,27
634,1,23,1,1,5.6,5.4,0,6
635,1,19,1,1,6.9,4.9,1,80
636,1,12,1,2,24.0,26.0,4,65
637,0,4,1,1,12.1,12.4,1,1
638,1,13,0,1,26.1,29.3,2,115
639,0,1,0,1,17.8,18.5,0,23
640,0,17,1,1,24.4,26.4,0,238
641,1,18,0,1,10.4,10.5,0,51
642,1,5,1,1,6.0,2.9,2,2
643,0,23,1,1,17.1,17.7,0,22
644,0,14,1,3,3.8,1.5,0,11
645,1,1,0,1,2.6,2.3,0,12
646,1,18,1,1,6.8,3.8,2,45
647,1,19,0,2,25.8,28.0,1,95
648,1,21,0,2,12.7,13.0,0,4
649,1,2,0,1,22.2,21.1,1,13
650,0,18,0,1,7.5,3.5,3,42
651,0,13,0,2,12.6,12.9,0,81
652,1,3,1,1,7.9,5.9,1,0
653,1,3,1,1,17.4,18.0,2,1
654,0,21,1,2,23.3,25.3,0,52
655,0,2,0,1,7.3,6.3,0,17
656,1,20,1,2,3.0,-0.3,1,21
657,1,18,1,1,6.6,3.6,2,72
658,1,3,1,1,22.9,24.9,2,1
659,0,3,1,1,4.6,3.4,0,0
660,0,23,0,1,27.8,32.1,2,56
661,0,8,1,1,15.9,16.4,0,201
662,0,0,1,1,6.1,3.0,2,5
663,0,12,1,1,7.4,5.4,1,38
664,1,14,1,2,14.6,15.0,3,15
665,1,16,1,3,12.4,12.7,2,30
666,0,7,1,2,10.6,10.8,1,70
667,1,8,1,2,-0.6,-1.1,0,69
668,0,1,1,2,21.6,20.5,0,5
669,1,18,1,1,9.3,8.4,0,88
670,1,12,1,1,21.3,24.2,2,56
671,0,20,0,1,14.5,14.9,2,62
672,0,17,1,2,11.5,11.8,0,104
673,0,11,1,1,28.2,32.5,1,66
674,1,14,1,1,1.5,-3.9,2,17
675,0,18,1,1,-1.2,-9.8,4,56
676,0,6,0,1,6.8,4.8,1,4
677,0,19,1,1,26.4,28.6,1,160
678,1,0,0,2,15.4,15.9,0,30
679,1,2,1,1,22.5,22.4,0,2
680,0,3,1,1,16.3,16.9,2,2
681,1,19,0,3,5.6,0.5,4,3
682,1,3,1,1,9.3,7.4,1,0
683,0,15,1,1,11.2,11.4,2,55
684,0,13,1,1,18.3,19.0,0,75
685,1,1,1,1,12.6,12.9,2,2
686,1,23,1,1,13.7,14.1,0,9
687,0,8,0,1,22.2,24.1,2,47
688,1,14,1,2,26.3,30.5,0,33
689,1,4,0,1,2.8,-1.5,2,0
690,1,3,1,2,13.2,13.6,4,2
691,1,7,0,1,9.5,9.6,2,6
692,0,20,1,1,25.5,28.7,2,117
693,1,8,1,1,9.5,9.6,4,76
694,0,5,1,1,2.2,-1.1,1,9
695,1,5,1,2,18.0,18.7,1,5
696,1,8,0,1,-1.8,-6.4,1,6
697,0,8,0,2,22.6,24.6,2,40
698,0,23,0,3,28.6,30.9,1,28
699,1,1,1,1,10.9,11.1,1,4
700,1,19,1,1,20.7,25.5,2,90
701,0,22,0,1,10.8,11.0,0,47
702,1,18,1,1,8.9,8.0,0,70
703,1,17,1,1,19.8,20.5,1,140
704,1,9,0,1,11.4,11.7,0,50
705,0,5,1,1,21.6,21.5,0,10
706,0,14,0,1,17.0,17.6,0,165
707,0,20,0,3,8.9,8.0,0,27
708,1,5,1,1,1.3,-3.1,1,1
709,0,21,0,1,22.4,25.3,0,65
710,1,0,1,1,7.0,7.0,0,5
711,0,10,1,1,23.2,25.2,2,62
712,0,9,1,2,15.1,15.5,1,91
713,0,19,0,2,10.6,10.8,0,28
714,0,21,1,2,11.1,11.3,1,48
715,1,13,0,1,11.2,11.4,0,106
716,0,14,0,1,26.1,27.3,2,145
717,0,9,1,1,25.0,27.1,1,68
718,1,2,1,1,10.1,10.2,0,4
719,1,14,0,3,8.5,6.6,1,76
720,1,16,1,3,4.7,1.5,2,10
721,1,0,0,1,2.3,-1.0,1,3
722,0,6,1,1,20.4,23.2,2,45
723,0,0,1,2,14.6,15.0,1,7
724,1,0,1,1,20.2,18.0,1,12
725,0,8,1,1,10.7,10.9,1,151
726,1,8,0,1,22.2,25.1,1,32
727,1,4,1,2,8.1,6.1,1,0
728,0,3,1,2,13.7,14.1,0,0
729,0,16,1,2,3.4,0.1,1,30
730,0,0,0,3,-0.1,-5.6,2,5
731,0,11,1,2,17.1,17.7,1,53
732,0,16,1,1,24.4,26.5,2,126
733,1,1,1,2,17.6,18.2,0,3
734,1,9,1,1,2.4,-1.9,2,54
735,1,12,0,2,-5.5,-9.3,0,21
736,0,11,0,3,1.0,-0.4,0,11
737,1,7,1,3,3.3,0.0,0,28
738,1,8,0,1,23.9,25.9,2,35
739,0,17,0,2,22.7,24.7,1,146
740,0,19,0,1,5.6,2.5,2,17
741,0,14,1,1,36.7,42.5,2,43
742,0,18,1,1,22.4,24.3,0,135
743,0,15,1,1,34.0,37.7,0,45
744,0,12,0,2,24.8,26.9,0,128
745,1,6,0,1,1.0,-2.4,1,0
746,0,18,1,1,8.4,4.4,2,116
747,0,9,0,1,1.6,-0.8,0,13
748,1,20,0,2,28.2,30.5,0,115
749,1,17,1,1,8.3,4.3,2,84
750,0,4,1,1,24.4,27.5,0,1
751,0,19,1,1,17.4,18.0,3,140
752,0,3,1,1,23.5,25.5,0,2
753,0,6,1,1,13.1,13.4,2,49
754,0,2,1,3,19.9,19.7,2,2
755,1,16,1,2,21.9,24.8,2,86
756,1,20,1,2,15.4,15.9,0,67
757,1,16,1,2,9.2,7.3,1,34
758,0,2,0,2,3.7,-0.5,2,4
759,0,6,1,2,4.0,3.8,0,22
760,1,4,0,1,8.4,8.4,0,1
761,1,15,1,3,11.9,12.2,2,10
762,0,15,0,1,16.1,16.7,3,158
763,0,21,1,3,8.4,5.4,2,6
764,0,17,0,1,26.5,26.7,0,158
765,0,8,1,1,6.4,5.3,0,146
766,0,12,1,1,19.9,24.7,2,79
767,0,9,0,1,1.9,-1.4,1,33
768,1,2,0,2,-0.1,-2.6,0,3
769,0,11,1,1,25.1,27.2,1,77
770,0,0,1,1,3.9,3.7,0,6
771,1,19,1,1,29.7,33.1,0,111
772,0,3,0,2,11.2,11.4,0,11
773,0,17,1,1,17.9,18.6,2,194
774,1,19,1,1,8.0,4.0,2,40
775,0,8,1,2,25.7,29.9,0,191
776,0,22,0,2,6.0,5.9,0,37
777,0,16,0,1,27.3,27.5,0,163
778,0,23,0,3,23.8,25.8,0,30
779,0,13,1,1,29.8,34.2,4,69
780,0,17,1,1,29.3,32.7,1,213
781,0,19,1,1,23.0,25.0,0,148
782,0,1,1,1,0.9,-3.6,1,4
783,1,9,1,3,18.7,19.4,2,60
784,0,18,1,2,21.6,25.5,4,150
785,0,15,1,3,3.5,-0.8,2,7
786,0,1,0,1,17.1,17.7,1,30
787,1,1,0,1,25.1,28.2,1,19
788,1,9,0,1,27.0,30.2,2,64
789,1,8,1,1,9.3,6.4,2,125
790,1,20,0,1,5.9,4.8,0,16
791,1,23,1,1,15.0,15.5,2,13
792,1,11,1,1,30.7,35.2,1,37
793,0,8,1,2,3.5,-0.8,2,129
794,0,2,1,3,20.6,19.5,0,0
795,1,3,1,1,15.0,15.4,0,1
796,0,5,1,3,22.4,22.3,0,9
797,0,21,0,3,12.6,12.9,3,11
798,1,10,1,1,25.5,27.7,2,33
799,1,1,1,1,23.8,25.8,3,4
800,0,14,1,2,-1.4,-8.0,2,18
801,0,4,1,2,10.3,10.5,1,1
802,0,19,0,1,16.2,16.8,1,119
803,0,14,1,3,12.2,12.5,0,12
804,1,2,1,2,17.0,17.6,2,1
805,0,2,1,1,24.0,26.0,2,3
806,0,10,0,1,20.8,24.7,0,124
807,0,3,1,1,18.6,19.3,0,0
808,0,8,1,1,25.1,28.2,1,161
809,1,9,1,1,32.4,43.0,0,62
810,0,14,1,1,24.3,26.3,1,74
811,1,22,1,1,13.7,14.1,2,25
812,1,10,0,2,12.1,12.4,2,38
813,0,13,0,1,10.4,10.6,2,30
814,0,9,1,2,27.2,28.4,0,77
815,1,13,1,1,11.2,11.4,2,23
816,0,22,1,2,15.2,15.7,2,31
817,1,5,0,1,4.0,0.8,1,1
818,0,10,1,3,9.1,7.2,1,35
819,1,3,0,1,22.1,25.0,1,11
820,1,8,0,2,1.9,-1.4,1,3
821,0,9,0,2,3.7,-0.6,2,22
822,1,14,1,1,24.7,26.8,1,46
823,0,22,1,1,-3.5,-9.2,2,7
824,1,17,1,1,8.5,4.5,3,69
825,0,5,0,2,4.1,-1.1,2,0
826,1,18,1,2,16.8,17.4,2,82
827,0,22,1,1,26.5,27.7,1,47
828,0,4,1,2,7.8,6.8,0,2
829,0,11,1,3,13.8,14.2,2,29
830,1,2,0,1,3.0,-1.3,1,4
831,0,7,1,1,3.5,-0.8,2,22
832,0,4,1,2,22.1,22.0,0,2
833,0,16,1,1,19.3,20.0,2,110
834,1,17,1,1,6.5,1.5,6,56
835,1,2,0,2,23.1,25.1,1,17
836,0,16,0,1,29.5,31.9,1,132
837,1,14,0,1,6.1,3.0,2,65
838,0,22,1,2,3.2,2.9,0,2
839,0,19,1,1,33.7,36.3,2,106
840,1,19,0,2,11.2,11.5,1,43
841,0,14,1,1,32.5,34.1,2,58
842,1,16,0,2,17.1,17.7,3,95
843,0,4,1,2,16.5,17.1,0,0
844,0,10,1,1,25.9,29.1,1,37
845,1,20,1,1,3.3,1.0,0,16
846,0,6,1,2,18.5,19.2,2,37
847,0,20,0,1,25.4,27.5,2,82
848,0,11,1,1,8.9,7.0,2,40
849,1,23,0,1,3.1,0.8,0,5
850,0,18,1,1,23.6,25.6,1,165
851,0,2,1,2,5.7,3.6,1,0
852,1,9,1,1,22.5,23.4,1,60
853,0,1,1,1,23.8,25.8,1,5
854,1,22,1,1,14.2,14.6,1,23
855,0,14,0,3,16.0,16.6,3,56
856,1,21,1,1,23.2,25.2,0,78
857,1,10,1,1,34.4,40.1,2,31
858,1,2,1,2,13.6,14.0,0,3
859,0,9,0,1,25.1,27.2,2,55
860,0,11,1,1,15.8,16.3,0,60
861,0,1,1,1,2.4,1.1,0,5
862,1,4,0,1,12.4,12.7,3,2
863,0,13,1,2,24.8,26.9,0,108
864,1,2,1,2,1.3,-3.1,2,0
865,0,9,1,1,-1.0,-7.5,2,38
866,0,19,1,1,33.1,35.7,2,139
867,0,11,1,2,29.9,33.3,1,50
868,0,4,0,1,28.5,33.8,0,2
869,0,0,1,1,9.5,9.6,1,5
870,1,0,1,3,2.1,-0.2,0,0
871,1,9,1,2,0.9,-1.5,0,43
872,1,9,0,1,4.9,0.7,2,44
873,0,16,0,1,6.2,0.1,0,37
874,0,18,1,1,29.6,31.0,0,211
875,0,2,0,2,23.9,25.9,1,28
876,0,16,1,2,8.4,5.4,2,68
877,1,5,1,1,10.4,10.5,0,6
878,1,1,0,1,22.3,22.2,0,35
879,1,12,1,3,11.4,11.7,2,10
880,1,7,1,1,25.8,28.0,2,100
881,0,0,1,2,4.0,3.8,0,3
882,1,7,1,1,17.8,18.4,2,83
883,0,9,1,1,2.9,2.6,0,75
884,0,13,1,1,29.2,32.6,1,71
885,0,18,1,1,13.1,13.4,4,174
886,0,19,1,2,16.9,17.5,2,119
887,0,12,1,1,11.3,11.5,1,61
888,1,8,0,1,1.5,-1.9,1,1
889,0,19,0,1,12.3,12.6,1,84
890,1,22,1,1,25.9,28.1,0,54
891,0,2,1,1,12.7,13.0,1,5
892,1,13,0,2,26.8,28.0,0,108
893,1,8,1,1,17.5,18.1,2,126
894,0,17,1,2,10.9,11.1,2,153
895,1,10,1,3,11.8,12.1,2,14
896,0,11,1,2,13.1,13.5,2,38
897,1,5,1,1,0.9,0.5,0,3
898,1,8,1,1,20.7,23.6,1,140
899,1,9,1,1,29.1,33.4,1,63
900,0,19,1,2,10.4,10.6,0,79
901,1,10,0,1,6.9,3.9,2,60
902,1,14,1,1,20.9,24.8,4,55
903,0,14,1,1,32.6,36.2,0,50
904,0,22,1,1,3.8,1.6,0,25
905,1,5,1,2,20.7,18.5,0,6
906,0,23,1,1,27.3,31.6,0,47
907,0,18,1,1,32.1,31.7,2,177
908,1,15,1,2,26.0,29.2,4,52
909,0,19,0,1,4.6,0.4,2,36
910,0,11,1,1,8.1,5.1,2,38
911,0,4,1,1,23.1,24.1,0,1
912,1,9,1,1,24.4,26.4,2,67
913,1,23,1,1,24.5,26.5,0,27
914,1,0,1,2,6.7,6.7,0,3
915,0,10,0,1,8.6,5.7,2,81
916,0,11,1,2,4.7,0.5,2,21
917,0,10,1,2,25.6,28.8,1,49
918,1,4,0,2,11.3,11.6,2,2
919,0,14,1,1,7.2,6.2,1,28
920,1,21,1,1,-0.6,-7.1,2,17
921,0,19,1,2,1.5,-0.9,0,48
922,1,19,1,1,14.8,15.2,2,52
923,0,5,1,1,1.4,1.0,0,10
924,0,16,1,2,34.4,35.1,1,134
925,1,20,1,3,12.7,13.0,5,13
926,0,14,0,1,2.9,-2.4,3,45
927,0,5,1,2,5.1,1.9,1,3
928,1,9,1,1,2.0,-3.3,2,34
929,1,19,1,2,4.4,1.2,2,21
930,0,11,1,1,9.4,6.5,3,35
931,0,9,1,1,17.6,18.2,3,87
932,1,0,0,1,-6.1,-11.0,0,6
933,0,15,1,1,13.2,13.6,4,62
934,0,3,1,1,20.8,21.7,0,1
935,1,21,1,1,7.3,6.3,1,18
936,1,10,1,2,10.5,10.7,1,33
937,0,5,1,2,21.4,20.3,0,8
938,1,23,1,1,8.3,7.3,0,9
939,0,22,1,1,21.8,24.7,1,58
940,1,14,1,2,26.1,28.3,3,43
941,1,20,0,1,16.5,17.1,1,52
942,1,10,1,2,22.3,22.2,1,46
943,0,4,1,2,22.1,23.0,1,0
944,1,17,1,1,16.9,17.5,1,149
945,0,12,1,1,16.8,17.4,1,79
946,1,8,0,2,-1.9,-2.5,0,3
947,0,7,1,2,16.2,16.8,1,125
948,1,18,0,1,-0.5,-7.0,2,14
949,1,0,1,1,13.0,13.3,1,9
950,0,4,0,1,15.1,15.6,2,1
951,1,21,1,1,5.0,1.8,1,33
952,0,6,0,1,15.7,16.2,1,3
953,0,11,1,1,7.5,5.5,1,38
954,1,15,1,1,17.1,17.7,3,33
955,0,18,1,2,10.9,11.1,1,148
956,1,14,0,1,15.6,16.1,2,130
957,0,12,1,2,35.3,42.1,2,56
958,0,23,1,2,20.2,22.0,2,28
959,1,13,1,3,30.1,33.6,1,47
960,1,19,1,1,3.8,1.6,0,69
961,0,10,0,1,32.9,34.5,2,102
962,0,17,1,1,23.4,25.4,1,206
963,0,18,1,1,21.8,24.7,3,209
964,0,15,1,1,33.7,35.3,2,68
965,0,19,1,1,6.9,5.9,0,74
966,0,14,1,1,24.6,25.7,4,68
967,0,16,1,1,29.2,29.6,1,123
968,1,23,0,1,10.9,11.1,0,9
969,0,18,1,1,12.2,12.5,2,163
970,1,8,1,2,19.7,20.5,0,136
971,1,23,1,3,4.7,1.5,1,8
972,1,22,1,1,6.4,1.3,4,14
973,1,3,1,2,18.1,18.8,0,1
974,0,20,0,1,21.1,25.0,1,73
975,1,12,0,2,12.9,13.2,2,50
976,0,15,0,1,10.8,11.0,2,113
977,1,18,1,1,1.8,-1.5,1,50
978,0,2,0,1,21.8,24.7,2,22
979,1,1,0,1,7.0,6.0,0,8
980,0,20,1,1,20.6,25.4,3,117
981,1,19,1,1,23.9,25.9,1,130
982,1,0,1,1,-5.1,-11.9,1,2
983,1,9,1,1,14.4,14.8,0,72
984,0,4,1,1,22.7,23.7,2,0
985,0,15,1,1,24.5,26.6,0,62
986,0,18,1,2,27.8,31.1,1,163
987,0,16,1,1,18.2,18.9,1,118
988,0,3,1,1,23.4,24.4,0,0
989,0,20,1,1,17.6,18.2,2,81
990,1,4,1,1,11.4,11.7,2,0
991,1,0,1,1,27.0,28.2,2,11
992,0,18,0,1,32.6,36.2,2,124
993,0,16,1,1,8.4,7.4,0,81
994,1,14,1,3,17.0,17.6,1,54
995,1,11,1,1,20.2,25.0,2,37
996,0,12,1,2,25.6,27.8,1,73
997,1,13,0,3,5.7,1.6,2,30
998,0,1,1,2,5.2,5.0,0,5
999,0,4,1,3,9.0,9.1,0,0
1000,1,22,1,2,25.9,30.1,1,44
1001,1,0,1,1,1.2,0.8,0,1
1002,0,8,1,2,7.4,4.4,2,119
1003,0,13,1,2,18.8,19.5,1,56
1004,0,20,0,1,34.1,37.8,1,69
1005,0,16,1,2,29.7,31.1,2,124
1006,1,3,1,1,15.7,16.2,2,0
1007,1,1,1,2,4.8,4.6,0,1
1008,1,17,0,3,26.8,31.0,5,58
1009,1,20,1,1,24.2,26.2,4,49
1010,1,21,1,3,7.0,6.0,0,16
1011,1,5,1,2,13.9,14.3,1,5
1012,1,19,0,1,15.2,15.7,1,71
1013,1,17,0,1,5.3,5.1,0,48
1014,1,17,1,1,18.1,18.8,1,170
1015,1,10,1,1,4.3,-0.9,2,17
1016,1,0,1,1,24.7,27.8,1,10
1017,1,1,1,2,10.4,10.6,0,2
1018,0,5,0,2,8.5,8.5,0,1
1019,0,10,1,1,21.9,23.8,1,46
1020,0,0,1,1,12.9,13.2,1,10
1021,0,15,1,1,34.8,37.6,1,72
1022,1,21,1,1,22.6,25.5,0,74
1023,1,11,0,1,27.3,30.6,0,117
1024,0,7,1,2,20.1,21.9,1,122
1025,1,17,1,1,13.3,13.7,2,76
1026,0,11,1,1,34.1,37.8,2,62
1027,0,20,1,1,10.4,10.6,4,56
1028,1,11,0,1,30.7,39.2,0,80
1029,0,2,0,1,8.7,6.8,1,14
1030,1,1,0,2,11.3,11.5,2,10
1031,0,23,1,1,4.0,0.8,1,12
1032,1,9,0,1,26.8,29.0,2,74
1033,1,15,1,1,32.3,34.9,2,49
1034,1,18,0,2,27.1,29.3,1,114
1035,0,17,0,1,18.2,18.9,0,137
1036,0,18,0,1,15.2,15.7,0,124
1037,0,17,0,1,17.2,17.8,3,144
1038,1,15,1,1,17.9,18.6,2,62
1039,0,5,1,2,2.2,-1.1,1,10
1040,0,12,1,3,23.9,25.9,1,69
1041,0,18,0,1,9.1,8.2,0,75
1042,1,17,1,1,27.2,27.4,2,177
1043,0,7,1,1,7.8,6.8,0,68
1044,0,6,0,2,7.5,7.5,0,0
1045,0,7,0,2,19.3,20.0,2,9
1046,0,17,0,1,25.7,26.9,2,139
1047,1,1,1,1,26.2,30.4,2,9
1048,0,11,1,2,23.5,25.5,4,62
1049,0,12,0,2,3.9,0.7,1,62
1050,0,13,1,2,18.5,19.2,2,36
1051,1,12,1,1,7.5,6.5,1,59
1052,0,18,0,1,6.1,1.0,5,33
1053,1,18,1,1,18.4,19.1,2,146
1054,1,16,0,2,11.3,11.6,2,27
1055,0,4,1,1,18.8,19.5,1,0
1056,1,6,1,3,8.7,6.8,2,22
1057,0,19,1,2,12.8,13.1,0,58
1058,1,4,0,1,24.1,26.1,2,1
1059,1,19,1,1,14.4,14.8,1,101
1060,1,20,1,1,17.3,17.9,1,81
1061,1,19,1,1,1.1,-3.3,2,31
1062,1,14,0,1,17.2,17.8,2,135
1063,1,17,1,1,14.8,15.2,0,149
1064,1,5,1,1,6.6,3.6,2,0
1065,0,17,1,3,18.7,19.4,2,217
1066,0,7,1,3,13.7,14.1,3,56
1067,0,23,1,3,21.7,-0.4,2,30
1068,0,11,1,1,9.4,6.5,2,25
1069,1,16,1,1,34.3,35.0,2,82
1070,0,17,1,1,33.5,33.1,1,179
1071,1,1,1,1,24.2,26.2,2,8
1072,1,0,1,1,11.3,11.6,0,9
1073,1,3,1,1,12.4,12.7,1,1
1074,0,16,1,1,22.5,24.5,2,97
1075,1,21,1,1,4.7,3.5,0,41
1076,1,1,1,3,13.1,13.5,1,3
1077,1,12,0,2,13.3,13.7,2,23
1078,1,2,1,1,20.1,21.9,1,11
1079,0,18,1,1,31.4,36.9,0,202
1080,1,7,1,2,16.3,16.9,2,45
1081,1,20,1,1,8.7,7.8,0,39
1082,0,20,1,1,10.6,10.8,1,52
1083,0,17,0,1,4.4,-0.8,2,30
1084,1,15,1,2,7.9,3.9,4,34
1085,1,1,1,1,4.6,4.4,0,3
1086,0,11,0,1,23.4,25.4,1,143
1087,1,8,1,2,16.5,17.1,1,126
1088,1,22,1,1,13.4,13.8,2,23
1089,0,21,1,1,20.6,24.4,1,77
1090,0,4,1,2,25.3,29.5,1,2
1091,0,14,0,1,7.5,5.5,1,66
1092,1,1,1,1,28.2,30.5,0,3
1093,0,13,0,2,1.0,-3.4,2,18
1094,0,17,1,1,12.9,13.2,2,153
1095,0,19,1,3,5.8,2.7,1,8
1096,1,13,0,2,15.6,16.1,1,99
1097,1,3,1,2,15.8,16.3,1,1
1098,1,8,1,1,5.6,2.4,2,77
1099,0,14,0,2,11.9,12.2,0,107
1100,0,7,1,1,12.4,12.7,1,141
1101,0,2,0,3,-1.4,-2.0,0,5
1102,0,11,1,2,20.5,23.3,3,66
1103,0,13,0,3,22.4,22.3,1,40
1104,0,6,1,1,19.9,21.7,1,41
1105,0,21,1,1,12.6,12.9,4,51
1106,1,14,0,3,20.3,25.1,1,113
1107,0,16,1,1,21.2,25.1,0,98
1108,0,13,0,2,9.6,9.7,2,72
1109,0,20,0,2,12.9,13.2,2,20
1110,1,2,1,1,27.0,31.2,0,3
1111,0,14,1,1,11.7,12.0,1,39
1112,0,2,1,1,21.2,23.1,1,0
1113,0,11,0,1,11.5,11.8,0,58
1114,1,1,0,2,2.8,-1.5,1,6
1115,0,3,1,1,25.9,29.1,0,0
1116,0,21,1,1,13.4,13.8,4,45
1117,1,8,1,1,26.7,29.9,0,117
1118,1,19,0,2,19.1,19.8,0,100
1119,1,16,0,2,14.5,14.9,2,61
1120,0,7,0,1,21.9,21.8,1,8
1121,0,11,0,2,9.5,9.6,0,90
1122,0,15,1,2,21.7,24.6,0,65
1123,0,0,0,1,16.9,17.5,0,38
1124,1,21,1,2,17.0,17.6,2,46
1125,1,2,1,1,23.6,25.6,1,3
1126,1,12,1,1,30.6,32.1,2,72
1127,1,16,1,1,30.2,30.7,0,100
1128,1,23,1,1,13.8,14.2,1,34
1129,1,4,0,1,22.3,22.2,2,1
1130,0,13,1,1,17.9,18.6,0,60
1131,0,4,0,1,2.1,-1.2,1,0
1132,0,19,1,2,22.5,24.5,0,147
1133,0,15,1,1,20.5,25.3,1,80
1134,0,18,0,3,9.5,9.6,0,27
1135,0,2,0,2,-0.5,-7.0,2,10
1136,0,11,1,2,27.7,29.0,2,51
1137,1,10,1,2,1.8,-0.5,0,16
1138,1,10,0,1,6.9,3.9,2,68
1139,0,19,1,2,10.8,11.0,2,102
1140,0,9,1,1,8.0,7.0,0,96
1141,0,16,1,1,12.5,12.8,4,91
1142,1,13,1,1,7.7,3.7,2,42
1143,0,5,1,2,4.8,0.6,2,6
1144,1,16,1,1,23.8,25.8,2,61
1145,1,22,1,1,22.2,25.1,0,52
1146,0,7,0,1,2.6,-0.7,1,5
1147,0,19,1,1,10.0,10.1,2,71
1148,0,3,1,2,23.0,25.0,2,2
1149,1,15,1,1,27.1,28.3,2,54
1150,1,12,0,3,7.2,6.2,1,55
1151,1,15,1,1,3.1,-1.2,1,20
1152,0,16,1,3,2.5,1.2,0,11
1153,0,5,1,1,13.3,13.7,0,5
1154,0,23,1,1,6.9,3.9,2,21
1155,0,12,1,1,29.3,31.7,0,62
1156,0,7,0,1,24.8,27.9,0,11
1157,0,0,1,1,10.8,11.0,0,15
1158,0,3,0,2,8.7,6.8,1,5
1159,0,14,1,2,11.0,11.2,2,46
1160,1,22,1,1,1.9,1.5,0,15
1161,1,17,1,1,8.2,7.2,0,66
1162,1,3,1,1,3.9,-0.3,2,2
1163,1,3,1,2,20.4,18.2,0,0
1164,1,3,0,3,6.1,3.0,2,4
1165,1,1,1,1,6.8,5.8,0,3
1166,0,11,1,2,17.2,17.8,4,51
1167,1,10,1,1,22.5,24.5,2,36
1168,0,15,1,1,14.0,14.4,2,60
1169,1,21,1,1,25.8,27.0,2,66
1170,1,14,0,1,21.6,25.5,0,139
1171,0,21,1,1,7.7,3.7,3,50
1172,0,20,1,1,2.4,-1.9,2,41
1173,0,12,1,1,24.3,26.3,1,98
1174,1,20,1,1,26.8,29.0,1,103
1175,0,16,0,1,31.3,31.8,2,117
1176,0,21,0,2,6.0,2.9,1,8
1177,1,18,0,1,33.3,33.9,1,89
1178,0,5,1,1,13.7,14.1,0,11
1179,0,22,0,1,20.8,22.7,2,36
1180,0,6,1,1,2.8,-0.5,1,22
1181,0,12,0,1,27.2,30.4,2,145
1182,0,18,0,2,21.8,21.7,0,67
1183,1,6,1,1,16.0,16.5,2,36
1184,0,12,1,2,-3.4,-9.1,1,21
1185,1,15,1,1,13.5,13.9,3,35
1186,1,5,1,2,20.8,19.7,1,4
1187,0,9,1,1,20.8,23.7,2,90
1188,0,13,0,2,11.8,12.1,1,102
1189,0,20,0,2,0.8,-4.7,2,17
1190,0,17,0,1,5.6,2.4,1,45
1191,1,18,1,1,24.7,27.8,1,123
1192,0,21,0,1,27.4,31.7,1,52
1193,1,13,0,1,17.5,18.1,2,136
1194,0,8,0,2,7.6,3.6,2,35
1195,0,4,1,2,1.9,-3.4,4,0
1196,0,12,1,1,25.8,27.0,2,93
1197,1,11,1,2,16.3,16.9,0,35
1198,1,18,1,1,11.5,11.8,0,138
1199,0,8,0,1,15.7,16.2,2,53
1200,0,17,1,1,21.9,23.8,2,198
1201,0,13,0,1,27.3,29.5,1,133
1202,1,19,0,2,2.4,-1.9,2,17
1203,1,22,0,3,16.9,17.5,1,13
1204,0,1,1,2,20.4,22.2,1,3
1205,1,22,1,3,12.0,12.3,2,13
1206,0,7,1,1,3.1,2.8,0,92
1207,1,22,1,1,24.6,26.7,3,54
1208,1,3,1,1,17.4,18.0,2,6
1209,0,22,1,1,17.4,18.0,1,39
1210,1,15,0,1,13.9,14.3,4,75
1211,0,19,1,1,22.4,25.3,1,161
1212,1,14,1,2,20.6,24.4,1,56
1213,0,18,1,1,28.0,31.3,3,206
1214,0,17,1,1,35.7,38.5,0,196
1215,0,20,0,2,9.0,9.1,0,45
1216,1,16,1,2,8.5,4.5,2,33
1217,1,23,1,1,3.8,-1.4,2,11
1218,1,15,0,1,7.9,3.9,3,89
1219,0,4,0,1,21.1,23.0,0,2
1220,1,6,1,1,12.8,13.1,0,35
1221,1,0,1,3,7.1,7.1,0,2
1222,1,11,1,1,25.0,27.1,1,45
1223,1,11,1,2,17.8,18.4,0,6
1224,0,1,1,2,19.7,20.4,1,5
1225,0,1,1,1,1.0,-1.4,0,0
1226,1,4,1,1,17.3,17.9,0,0
1227,1,1,0,2,0.9,-1.6,0,4
1228,1,19,1,2,5.8,3.7,1,39
1229,0,17,1,2,29.2,30.6,3,204
1230,1,23,1,3,13.4,13.8,1,15
1231,1,9,1,2,-0.4,-3.9,1,38
1232,1,22,0,1,17.6,18.2,1,36
1233,1,23,1,1,20.3,22.1,0,25
1234,0,6,0,1,5.0,1.8,1,3
1235,0,12,1,2,18.3,19.0,4,63
1236,1,23,1,1,0.4,-2.1,0,3
1237,1,23,1,1,25.2,28.3,2,31
1238,0,10,0,1,22.1,25.0,2,125
1239,0,16,1,1,27.3,27.6,2,124
1240,0,5,0,3,16.6,17.2,1,2
1241,1,20,1,1,21.7,24.6,2,78
1242,0,12,1,2,16.8,17.4,1,84
1243,1,19,0,1,11.8,12.1,2,51
1244,1,8,1,2,1.0,-1.5,0,65
1245,0,6,0,2,3.0,2.7,0,2
1246,0,23,1,1,10.1,10.2,6,21
1247,1,6,0,2,21.4,21.3,1,4
1248,1,11,0,1,18.0,18.7,2,113
1249,0,2,1,1,2.4,2.1,0,1
